448	320.19656
446	319.31204
480	19.45946
480	34.496315
476	48.648647
472	62.800983
476	76.068794
474	91.10565
470	107.02702
472	122.06388
472	137.10074
470	151.25307
466	165.40541
466	179.55774
462	193.71007
466	208.74693
458	221.13022
458	236.16708
456	250.31941
456	264.47174
454	277.73956
450	291.0074
452	305.1597
446	318.42752
444	331.69534
442	344.96313
466	346.73218
468	346.73218
470	333.4644
474	321.0811
476	306.92874
480	292.7764
480	279.5086
484	265.35626
486	251.20393
484	236.16708
488	222.01474
492	208.74693
492	193.71007
492	179.55774
494	149.48402
496	150.36855
498	121.17936
498	121.17936
502	91.99017
502	76.953316
504	62.800983
504	48.648647
504	35.380836
506	19.45946
514	5.307125
542	4.4226046
536	20.34398
536	35.380836
532	49.53317
532	64.57002
534	79.60688
528	92.874695
530	107.911545
526	122.06388
524	136.21622
524	151.25307
526	166.28993
520	179.55774
520	194.59459
518	208.74693
516	222.89926
514	237.05159
512	251.20393
510	265.35626
508	279.5086
504	292.7764
504	306.92874
500	320.19656
498	333.4644
496	346.73218
496	350.27026
524	352.0393
530	338.77148
530	324.61917
530	295.42996
536	297.199
548	266.24078
538	268.89435
544	237.05159
544	224.6683
550	211.4005
552	196.36363
548	181.32678
558	167.17445
556	153.02211
554	137.98526
556	122.9484
560	108.79607
560	93.75922
560	78.72236
566	74.29975
566	60.14742
564	34.496315
568	20.34398
570	15.921376
602	4.4226046
598	18.574938
594	33.611794
596	48.648647
592	62.800983
590	77.83784
592	92.874695
588	107.02702
586	122.06388
584	136.21622
582	151.25307
582	165.40541
580	180.44226
578	194.59459
576	209.63145
576	223.78378
572	237.93611
570	252.08846
570	266.24078
566	279.5086
566	293.66092
562	313.1204
562	313.1204
556	340.54053
556	340.54053
584	356.4619
586	352.92383
588	339.656
590	325.5037
592	310.46683
594	296.31448
598	283.0467
600	268.89435
602	253.8575
604	239.70515
606	224.6683
610	210.51598
612	195.47911
612	180.44226
618	166.28993
618	151.25307
618	136.21622
620	121.17936
620	106.14251
622	91.10565
624	76.068794
624	61.03194
626	45.995087
630	30.958231
632	15.921376
66	11.498772
250	20.34398
8	38.034397
244	46.87961
244	61.03194
242	74.29975
240	88.45209
240	101.7199
236	116.75676
238	129.14005
232	142.40787
232	155.67567
230	171.59705
232	184.86487
230	198.13268
228	212.28502
226	225.55283
226	239.70515
224	252.97298
222	266.24078
222	280.39313
222	293.66092
220	306.92874
220	320.19656
220	332.57986
248	334.3489
248	333.4644
248	321.0811
248	307.81326
248	295.42996
248	281.27765
248	267.1253
252	253.8575
252	240.58968
254	227.32187
254	213.16954
256	199.0172
258	185.74939
258	171.59705
260	158.32924
262	144.17691
264	130.90909
264	116.75676
264	102.60442
270	89.33661
266	74.29975
268	61.03194
272	47.76413
276	20.34398
274	19.45946
306	6.191646
304	18.574938
302	32.727272
300	45.110565
296	59.262897
300	75.18427
290	87.567566
294	104.37347
290	117.64128
290	131.79361
290	145.94595
286	159.21376
288	174.25061
284	187.51843
282	200.78624
282	214.93857
282	229.09091
280	242.35872
280	256.51105
276	268.89435
276	283.0467
276	296.31448
276	309.5823
276	321.9656
278	335.23343
304	337.00247
302	337.00247
304	325.5037
304	312.23587
304	298.96805
304	284.81573
306	271.5479
306	257.39557
308	244.12776
308	229.97543
310	215.82309
312	201.67076
310	187.51843
316	159.21376
312	159.21376
316	130.02457
318	130.90909
322	102.60442
326	88.45209
326	73.41523
322	60.14742
324	45.110565
328	32.727272
332	16.805897
336	3.5380836
358	3.5380836
362	20.34398
356	33.611794
356	47.76413
356	61.916462
352	76.068794
352	90.22113
352	104.37347
350	119.41032
346	132.67813
346	146.83046
346	160.9828
342	174.25061
342	188.40295
338	201.67076
336	215.82309
336	229.97543
336	244.12776
334	257.39557
332	271.5479
334	285.70026
332	298.96805
332	312.23587
328	324.61917
328	337.88696
352	342.30957
352	342.30957
358	329.9263
356	316.65848
352	286.58478
358	275.086
362	261.81818
358	245.8968
362	231.74448
364	219.36118
366	204.32433
370	191.05652
370	176.01965
374	162.75185
374	148.5995
376	134.44717
376	119.41032
380	115.87224
382	91.10565
384	76.953316
382	73.41523
386	59.262897
386	44.226044
388	30.07371
